Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
926,40,2,0,1,General,Tops,Sweaters
1081,60,5,1,2,General Petite,Dresses,Dresses
1078,60,5,1,5,General,Dresses,Dresses
1078,39,5,1,1,General,Dresses,Dresses
1192,45,5,1,0,General,Bottoms,Pants
1059,52,5,1,0,General Petite,Bottoms,Pants
1033,60,5,1,0,General,Bottoms,Jeans
1059,37,5,1,0,General Petite,Bottoms,Pants
1192,48,4,1,0,General,Bottoms,Pants
1078,36,4,1,4,General Petite,Dresses,Dresses
1059,42,3,1,0,General Petite,Bottoms,Pants
1078,39,4,0,0,General Petite,Dresses,Dresses
926,44,5,1,2,General,Tops,Sweaters
926,54,5,1,4,General,Tops,Sweaters
1081,47,5,1,5,General Petite,Dresses,Dresses
1192,35,5,1,2,General,Bottoms,Pants
986,35,5,1,0,General,Jackets,Jackets
1020,30,3,0,0,General,Bottoms,Skirts
1078,29,4,1,2,General,Dresses,Dresses
1037,46,5,1,0,General Petite,Bottoms,Jeans
1094,28,4,1,0,General,Dresses,Dresses
933,49,5,1,1,General,Tops,Sweaters
975,32,5,1,13,General Petite,Jackets,Jackets
98,32,5,1,0,Initmates,Intimate,Intimates
1037,37,3,1,0,General Petite,Bottoms,Jeans
933,41,5,1,0,General,Tops,Sweaters
936,38,5,1,14,General Petite,Tops,Sweaters
936,40,5,1,8,General Petite,Tops,Sweaters
1094,26,3,0,0,General,Dresses,Dresses
828,34,4,0,1,General,Tops,Blouses
1094,68,5,1,0,General,Dresses,Dresses
1081,63,5,1,0,General,Dresses,Dresses
936,42,5,1,27,General Petite,Tops,Sweaters
936,37,5,1,0,General Petite,Tops,Sweaters
1031,39,5,1,0,General,Bottoms,Jeans
1078,42,5,1,2,General,Dresses,Dresses
975,69,5,1,0,General Petite,Jackets,Jackets
1094,41,4,1,0,General,Dresses,Dresses
1081,20,3,0,3,General,Dresses,Dresses
1078,58,3,0,1,General,Dresses,Dresses
1094,33,2,0,1,General,Dresses,Dresses
1094,29,3,1,0,General,Dresses,Dresses
1020,39,4,1,8,General,Bottoms,Skirts
1020,50,3,0,1,General,Bottoms,Skirts
1059,39,5,1,0,General,Bottoms,Pants
975,39,5,1,1,General Petite,Jackets,Jackets
1081,39,5,1,0,General,Dresses,Dresses
1078,39,4,1,0,General,Dresses,Dresses
1094,50,2,0,0,General,Dresses,Dresses
1094,45,5,1,0,General,Dresses,Dresses
936,36,5,1,0,General Petite,Tops,Sweaters
1094,47,5,1,0,General,Dresses,Dresses
936,46,3,0,0,General Petite,Tops,Sweaters
1037,33,5,1,0,General Petite,Bottoms,Jeans
1094,37,3,0,1,General,Dresses,Dresses
1094,37,5,1,0,General,Dresses,Dresses
1037,36,5,1,0,General Petite,Bottoms,Jeans
1037,42,5,1,0,General Petite,Bottoms,Jeans
1078,51,4,1,4,General,Dresses,Dresses
975,60,5,1,0,General Petite,Jackets,Jackets
1094,29,5,1,0,General,Dresses,Dresses
1094,32,5,1,0,General,Dresses,Dresses
936,65,4,1,2,General Petite,Tops,Sweaters
1037,41,5,1,0,General,Bottoms,Jeans
850,38,4,1,1,General,Tops,Blouses
1081,25,5,1,0,General,Dresses,Dresses
1081,41,5,1,0,General,Dresses,Dresses
1020,40,4,0,0,General,Bottoms,Skirts
1059,38,4,1,0,General,Bottoms,Pants
933,34,5,1,0,General,Tops,Sweaters
975,43,5,1,1,General Petite,Jackets,Jackets
975,46,5,1,1,General Petite,Jackets,Jackets
1020,49,5,1,11,General,Bottoms,Skirts
1078,27,5,1,3,General,Dresses,Dresses
1037,38,5,1,0,General,Bottoms,Jeans
1020,57,3,1,0,General,Bottoms,Skirts
1078,42,5,1,1,General,Dresses,Dresses
1037,47,2,0,0,General,Bottoms,Jeans
1094,36,5,1,0,General,Dresses,Dresses
1078,41,5,1,0,General,Dresses,Dresses
1081,23,4,1,0,General Petite,Dresses,Dresses
1078,49,5,1,0,General,Dresses,Dresses
1020,52,5,1,3,General,Bottoms,Skirts
1094,47,5,1,0,General,Dresses,Dresses
1094,29,4,1,0,General,Dresses,Dresses
1078,36,5,1,2,General,Dresses,Dresses
1094,42,5,1,0,General,Dresses,Dresses
1094,41,4,1,0,General,Dresses,Dresses
975,30,5,0,0,General Petite,Jackets,Jackets
936,47,5,1,0,General Petite,Tops,Sweaters
1081,43,5,1,0,General Petite,Dresses,Dresses
1099,41,2,0,5,General Petite,Dresses,Dresses
1094,28,3,0,0,General,Dresses,Dresses
1078,39,5,1,19,General,Dresses,Dresses
936,33,5,1,0,General Petite,Tops,Sweaters
1094,26,5,1,0,General,Dresses,Dresses
1078,46,3,0,42,General,Dresses,Dresses
975,51,5,1,10,General Petite,Jackets,Jackets
1099,42,2,0,2,General Petite,Dresses,Dresses
975,42,5,1,5,General Petite,Jackets,Jackets
936,29,5,1,0,General Petite,Tops,Sweaters
1078,26,4,1,0,General,Dresses,Dresses
1094,41,5,1,2,General,Dresses,Dresses
1094,31,5,1,0,General,Dresses,Dresses
933,23,5,1,0,General,Tops,Sweaters
936,50,5,1,10,General Petite,Tops,Sweaters
1020,52,5,1,16,General,Bottoms,Skirts
1078,35,3,1,1,General,Dresses,Dresses
975,66,5,1,0,General Petite,Jackets,Jackets
1078,30,5,1,2,General,Dresses,Dresses
1094,25,4,1,1,General,Dresses,Dresses
1037,45,3,1,0,General,Bottoms,Jeans
1094,64,4,1,0,General,Dresses,Dresses
975,55,5,1,1,General Petite,Jackets,Jackets
1078,63,5,1,2,General,Dresses,Dresses
1020,53,3,0,0,General,Bottoms,Skirts
1037,34,5,1,0,General,Bottoms,Jeans
936,41,5,1,0,General Petite,Tops,Sweaters
936,37,5,1,1,General Petite,Tops,Sweaters
1094,39,5,1,0,General,Dresses,Dresses
936,39,5,1,1,General Petite,Tops,Sweaters
1037,56,5,1,0,General,Bottoms,Jeans
975,52,5,1,6,General Petite,Jackets,Jackets
1078,55,5,1,1,General,Dresses,Dresses
1037,38,5,1,0,General,Bottoms,Jeans
1037,42,5,1,0,General,Bottoms,Jeans
1094,32,3,0,0,General,Dresses,Dresses
933,64,5,1,3,General,Tops,Sweaters
975,53,5,1,0,General Petite,Jackets,Jackets
1078,44,5,1,18,General,Dresses,Dresses
975,59,5,1,3,General Petite,Jackets,Jackets
1078,35,3,1,0,General,Dresses,Dresses
936,38,5,1,0,General Petite,Tops,Sweaters
1094,67,5,1,0,General,Dresses,Dresses
1078,34,5,1,1,General,Dresses,Dresses
1078,45,4,1,3,General,Dresses,Dresses
1081,36,3,0,4,General Petite,Dresses,Dresses
1095,27,4,1,0,General,Dresses,Dresses
1078,64,5,1,10,General,Dresses,Dresses
1078,33,5,1,0,General,Dresses,Dresses
850,28,3,0,0,General Petite,Tops,Blouses
1084,48,1,0,0,General,Dresses,Dresses
1078,63,5,1,36,General,Dresses,Dresses
1095,41,5,1,6,General,Dresses,Dresses
1078,27,2,0,2,General,Dresses,Dresses
1081,33,3,0,5,General Petite,Dresses,Dresses
1030,44,5,1,0,General,Bottoms,Jeans
1025,53,5,1,10,General,Bottoms,Jeans
167,38,5,1,4,General,Bottoms,Shorts
1081,68,4,1,0,General Petite,Dresses,Dresses
1078,53,5,1,3,General,Dresses,Dresses
1078,39,5,1,2,General,Dresses,Dresses
1081,39,4,1,0,General Petite,Dresses,Dresses
1095,52,4,1,1,General,Dresses,Dresses
940,46,5,1,0,General,Tops,Sweaters
1078,43,5,1,3,General,Dresses,Dresses
1081,48,5,1,8,General Petite,Dresses,Dresses
1078,40,4,1,0,General,Dresses,Dresses
1078,27,3,1,0,General,Dresses,Dresses
1078,61,5,1,0,General,Dresses,Dresses
1078,44,5,1,0,General,Dresses,Dresses
1025,67,5,1,4,General,Bottoms,Jeans
263,23,4,1,0,Initmates,Intimate,Layering
1078,38,4,1,4,General,Dresses,Dresses
1078,29,5,1,0,General,Dresses,Dresses
1084,49,4,1,0,General,Dresses,Dresses
850,36,2,1,2,General Petite,Tops,Blouses
1078,42,5,1,0,General,Dresses,Dresses
1078,56,4,1,0,General,Dresses,Dresses
1078,54,5,1,0,General,Dresses,Dresses
850,24,5,1,0,General Petite,Tops,Blouses
1078,39,4,1,0,General,Dresses,Dresses
1030,64,3,0,5,General,Bottoms,Jeans
1081,44,4,1,4,General,Dresses,Dresses
1033,32,5,1,0,General,Bottoms,Jeans
850,34,5,1,0,General Petite,Tops,Blouses
1078,26,5,1,0,General,Dresses,Dresses
1078,56,5,1,10,General,Dresses,Dresses
1078,25,4,1,2,General,Dresses,Dresses
1078,23,5,1,98,General,Dresses,Dresses
1078,64,5,1,8,General,Dresses,Dresses
1078,42,5,1,0,General,Dresses,Dresses
1078,45,5,1,0,General,Dresses,Dresses
1078,50,5,1,0,General,Dresses,Dresses
850,50,5,1,8,General Petite,Tops,Blouses
1078,37,4,1,1,General,Dresses,Dresses
1078,36,5,1,0,General,Dresses,Dresses
1078,26,5,1,0,General,Dresses,Dresses
1081,41,5,1,15,General,Dresses,Dresses
1078,42,5,1,0,General,Dresses,Dresses
1078,29,5,1,0,General,Dresses,Dresses
1078,25,5,1,0,General,Dresses,Dresses
167,48,5,1,1,General,Bottoms,Shorts
1078,41,5,1,6,General,Dresses,Dresses
1078,45,5,1,0,General,Dresses,Dresses
1078,38,5,1,0,General,Dresses,Dresses
927,38,4,1,2,General Petite,Tops,Sweaters
1078,35,5,1,0,General,Dresses,Dresses
1054,35,5,1,0,General,Bottoms,Pants
1078,47,5,1,0,General,Dresses,Dresses
1078,29,4,1,4,General,Dresses,Dresses
1078,62,5,1,1,General,Dresses,Dresses
1078,37,4,1,0,General,Dresses,Dresses
1078,24,5,1,5,General,Dresses,Dresses
1095,19,5,1,0,General,Dresses,Dresses
850,37,5,1,0,General,Tops,Blouses
167,47,5,1,0,General,Bottoms,Shorts
1078,53,5,1,0,General,Dresses,Dresses
1030,42,5,1,1,General,Bottoms,Jeans
1078,39,4,1,0,General,Dresses,Dresses
167,44,5,1,0,General,Bottoms,Shorts
1084,53,4,1,0,General,Dresses,Dresses
1078,47,5,1,1,General,Dresses,Dresses
1078,38,4,1,0,General,Dresses,Dresses
1078,39,5,1,1,General,Dresses,Dresses
1095,27,4,1,0,General,Dresses,Dresses
1078,31,4,1,0,General,Dresses,Dresses
1078,61,4,1,0,General,Dresses,Dresses
1078,27,5,1,57,General,Dresses,Dresses
167,36,5,1,0,General,Bottoms,Shorts
167,48,5,1,0,General,Bottoms,Shorts
1078,52,5,1,0,General,Dresses,Dresses
167,30,5,1,0,General,Bottoms,Shorts
1076,74,2,0,1,General,Dresses,Dresses
1078,30,5,1,0,General,Dresses,Dresses
862,36,5,1,11,General,Tops,Knits
936,42,5,1,0,General Petite,Tops,Sweaters
1039,38,4,1,0,General,Bottoms,Jeans
855,39,4,1,14,General,Tops,Knits
903,35,5,1,0,General Petite,Tops,Fine gauge
823,49,5,1,1,General,Tops,Blouses
909,29,5,1,1,General Petite,Tops,Fine gauge
903,50,3,1,0,General Petite,Tops,Fine gauge
936,39,3,0,0,General Petite,Tops,Sweaters
862,34,2,0,4,General,Tops,Knits
909,39,5,1,1,General Petite,Tops,Fine gauge
936,29,5,1,0,General Petite,Tops,Sweaters
936,46,4,1,0,General Petite,Tops,Sweaters
862,26,5,1,0,General,Tops,Knits
909,46,4,1,0,General Petite,Tops,Fine gauge
936,66,4,1,0,General Petite,Tops,Sweaters
909,38,3,0,1,General Petite,Tops,Fine gauge
936,39,5,1,0,General Petite,Tops,Sweaters
995,44,4,1,0,General Petite,Bottoms,Skirts
903,35,3,0,0,General Petite,Tops,Fine gauge
936,46,5,1,0,General Petite,Tops,Sweaters
1040,38,5,1,0,General,Bottoms,Jeans
936,40,5,1,0,General Petite,Tops,Sweaters
936,73,5,1,0,General Petite,Tops,Sweaters
914,32,5,1,0,General,Tops,Fine gauge
936,31,2,0,1,General Petite,Tops,Sweaters
936,36,3,0,0,General Petite,Tops,Sweaters
936,63,5,1,0,General Petite,Tops,Sweaters
936,67,5,1,0,General Petite,Tops,Sweaters
909,38,4,1,0,General Petite,Tops,Fine gauge
862,43,5,1,0,General,Tops,Knits
710,66,4,1,2,Initmates,Intimate,Lounge
936,38,2,0,0,General Petite,Tops,Sweaters
710,29,5,1,2,Initmates,Intimate,Lounge
936,32,4,1,0,General Petite,Tops,Sweaters
995,48,5,1,1,General Petite,Bottoms,Skirts
823,52,4,1,0,General,Tops,Blouses
936,60,5,1,0,General Petite,Tops,Sweaters
936,37,5,1,0,General Petite,Tops,Sweaters
936,40,3,0,0,General Petite,Tops,Sweaters
862,26,4,1,9,General,Tops,Knits
930,22,2,0,4,General,Tops,Sweaters
875,45,5,1,0,General Petite,Tops,Knits
829,31,4,1,0,General Petite,Tops,Blouses
1038,59,5,1,4,General Petite,Bottoms,Jeans
836,38,5,1,5,General Petite,Tops,Blouses
836,38,5,1,0,General Petite,Tops,Blouses
1035,31,4,1,4,General,Bottoms,Jeans
875,74,5,1,0,General Petite,Tops,Knits
789,53,5,1,5,Initmates,Intimate,Lounge
1038,30,4,1,0,General Petite,Bottoms,Jeans
836,70,5,1,8,General Petite,Tops,Blouses
1038,38,5,1,6,General Petite,Bottoms,Jeans
864,41,2,0,0,General Petite,Tops,Knits
872,62,5,1,7,General,Tops,Knits
1038,39,5,1,3,General Petite,Bottoms,Jeans
1049,38,2,0,2,General,Bottoms,Pants
836,38,4,1,0,General Petite,Tops,Blouses
1077,63,5,1,0,General Petite,Dresses,Dresses
1038,42,3,0,0,General Petite,Bottoms,Jeans
1038,23,5,1,0,General Petite,Bottoms,Jeans
836,63,5,1,0,General Petite,Tops,Blouses
1077,33,4,1,0,General Petite,Dresses,Dresses
1035,42,2,0,0,General,Bottoms,Jeans
1077,31,5,1,0,General Petite,Dresses,Dresses
930,74,5,1,4,General,Tops,Sweaters
1077,24,3,1,0,General Petite,Dresses,Dresses
1038,32,4,1,0,General Petite,Bottoms,Jeans
1038,49,2,1,0,General Petite,Bottoms,Jeans
1049,47,4,1,4,General,Bottoms,Pants
1038,31,3,1,1,General Petite,Bottoms,Jeans
1038,56,5,1,6,General Petite,Bottoms,Jeans
980,26,5,1,4,General Petite,Jackets,Jackets
1038,44,5,1,1,General Petite,Bottoms,Jeans
875,47,5,1,3,General Petite,Tops,Knits
872,27,5,1,1,General,Tops,Knits
836,27,5,1,0,General Petite,Tops,Blouses
980,45,5,1,1,General Petite,Jackets,Jackets
829,46,5,1,4,General Petite,Tops,Blouses
1038,22,2,1,1,General Petite,Bottoms,Jeans
1038,56,4,1,6,General Petite,Bottoms,Jeans
1038,49,3,1,2,General Petite,Bottoms,Jeans
988,23,3,0,15,General Petite,Bottoms,Skirts
829,38,4,1,0,General Petite,Tops,Blouses
836,35,5,1,4,General Petite,Tops,Blouses
829,54,5,1,0,General Petite,Tops,Blouses
1077,71,5,1,0,General Petite,Dresses,Dresses
1036,40,4,1,4,General,Bottoms,Jeans
836,24,5,1,0,General Petite,Tops,Blouses
872,46,4,1,0,General,Tops,Knits
803,30,4,1,2,Initmates,Intimate,Lounge
1038,49,5,1,0,General Petite,Bottoms,Jeans
1038,30,1,0,1,General Petite,Bottoms,Jeans
1038,29,3,0,42,General Petite,Bottoms,Jeans
1038,41,5,1,0,General Petite,Bottoms,Jeans
1038,41,5,1,1,General Petite,Bottoms,Jeans
803,40,4,1,1,Initmates,Intimate,Lounge
1038,38,5,1,0,General Petite,Bottoms,Jeans
393,26,5,1,0,Initmates,Intimate,Swim
875,52,5,1,0,General Petite,Tops,Knits
1038,56,4,1,8,General Petite,Bottoms,Jeans
1074,57,3,1,28,General,Dresses,Dresses
870,24,5,1,11,General Petite,Tops,Knits
870,47,2,0,0,General Petite,Tops,Knits
870,62,2,0,6,General Petite,Tops,Knits
975,54,5,1,1,General Petite,Jackets,Jackets
866,48,4,1,0,General Petite,Tops,Knits
866,28,5,1,0,General Petite,Tops,Knits
870,44,5,1,2,General Petite,Tops,Knits
948,24,5,1,4,General,Tops,Sweaters
866,33,3,0,2,General Petite,Tops,Knits
1074,45,3,0,6,General,Dresses,Dresses
1072,43,5,1,0,General,Dresses,Dresses
1099,41,5,1,0,General,Dresses,Dresses
1072,64,5,1,0,General,Dresses,Dresses
909,60,4,1,16,General Petite,Tops,Fine gauge
909,34,4,1,5,General Petite,Tops,Fine gauge
1072,35,2,1,2,General,Dresses,Dresses
1153,42,2,0,6,General,Dresses,Dresses
936,28,5,1,0,General Petite,Tops,Sweaters
936,38,5,1,12,General Petite,Tops,Sweaters
909,53,5,1,5,General Petite,Tops,Fine gauge
1153,37,3,1,1,General,Dresses,Dresses
1059,53,5,1,0,General Petite,Bottoms,Pants
1072,31,5,1,1,General,Dresses,Dresses
1072,40,5,1,0,General,Dresses,Dresses
1072,41,5,1,1,General,Dresses,Dresses
1153,82,5,1,4,General,Dresses,Dresses
1072,26,5,1,0,General,Dresses,Dresses
1153,29,5,1,1,General,Dresses,Dresses
811,66,5,1,0,Initmates,Intimate,Lounge
967,29,5,1,0,General,Jackets,Jackets
936,31,5,1,0,General Petite,Tops,Sweaters
1072,35,5,1,0,General,Dresses,Dresses
936,25,5,1,0,General Petite,Tops,Sweaters
811,32,5,1,0,Initmates,Intimate,Lounge
1072,39,5,1,0,General,Dresses,Dresses
1153,39,5,1,3,General,Dresses,Dresses
1072,61,1,0,0,General,Dresses,Dresses
1072,44,5,1,0,General,Dresses,Dresses
975,64,2,0,0,General,Jackets,Jackets
1072,52,5,1,0,General,Dresses,Dresses
1094,44,5,1,1,General Petite,Dresses,Dresses
927,36,5,1,0,General Petite,Tops,Sweaters
927,48,5,1,0,General Petite,Tops,Sweaters
1049,62,4,1,5,General,Bottoms,Pants
927,20,3,1,1,General Petite,Tops,Sweaters
864,23,2,0,10,General Petite,Tops,Knits
1078,35,3,0,0,General,Dresses,Dresses
864,46,5,1,2,General Petite,Tops,Knits
927,37,5,1,0,General Petite,Tops,Sweaters
1110,55,2,0,6,General Petite,Dresses,Dresses
927,27,5,1,0,General Petite,Tops,Sweaters
864,29,5,1,3,General Petite,Tops,Knits
1103,49,4,1,1,General,Dresses,Dresses
1078,35,5,1,0,General,Dresses,Dresses
1094,46,5,1,4,General Petite,Dresses,Dresses
1110,46,4,1,0,General Petite,Dresses,Dresses
927,53,3,0,0,General Petite,Tops,Sweaters
927,32,2,0,34,General Petite,Tops,Sweaters
1094,40,5,1,4,General Petite,Dresses,Dresses
1135,45,5,1,0,General,Trend,Trend
864,61,5,1,5,General,Tops,Knits
864,27,5,1,0,General,Tops,Knits
1078,33,4,1,0,General,Dresses,Dresses
1078,43,4,1,0,General,Dresses,Dresses
1094,28,5,1,0,General Petite,Dresses,Dresses
1094,53,5,1,0,General Petite,Dresses,Dresses
1094,51,5,1,0,General Petite,Dresses,Dresses
1094,52,5,1,3,General Petite,Dresses,Dresses
927,40,5,1,0,General Petite,Tops,Sweaters
1094,44,5,1,2,General Petite,Dresses,Dresses
1078,28,5,1,0,General,Dresses,Dresses
1049,36,5,1,0,General,Bottoms,Pants
10,38,4,1,0,Initmates,Intimate,Chemises
1110,43,4,1,4,General,Dresses,Dresses
244,50,5,1,0,Initmates,Intimate,Sleep
927,37,5,1,0,General Petite,Tops,Sweaters
1094,35,5,1,1,General Petite,Dresses,Dresses
1024,31,2,0,4,General,Bottoms,Jeans
1037,58,4,1,0,General Petite,Bottoms,Jeans
1125,40,5,1,0,General Petite,Jackets,Outerwear
1125,46,5,0,0,General Petite,Jackets,Outerwear
867,36,5,1,0,General,Tops,Knits
1125,33,2,0,3,General Petite,Jackets,Outerwear
1037,34,4,1,0,General Petite,Bottoms,Jeans
867,57,5,1,1,General,Tops,Knits
1037,32,4,1,5,General Petite,Bottoms,Jeans
1024,29,3,1,0,General,Bottoms,Jeans
1037,34,5,1,0,General Petite,Bottoms,Jeans
867,45,4,1,0,General,Tops,Knits
1125,54,5,1,0,General Petite,Jackets,Outerwear
1099,53,5,1,3,General Petite,Dresses,Dresses
1125,54,5,1,0,General Petite,Jackets,Outerwear
1099,64,5,1,0,General Petite,Dresses,Dresses
1125,65,4,1,1,General Petite,Jackets,Outerwear
1102,26,3,0,1,General,Dresses,Dresses
1125,60,5,1,0,General Petite,Jackets,Outerwear
867,25,4,1,0,General,Tops,Knits
1125,38,3,0,1,General Petite,Jackets,Outerwear
1099,42,5,1,5,General Petite,Dresses,Dresses
1125,20,5,1,0,General Petite,Jackets,Outerwear
867,35,5,1,1,General,Tops,Knits
253,41,5,1,6,Initmates,Intimate,Swim
1024,51,5,1,2,General,Bottoms,Jeans
1054,34,3,0,0,General,Bottoms,Pants
1125,32,5,1,1,General Petite,Jackets,Outerwear
1037,35,5,1,0,General Petite,Bottoms,Jeans
867,36,3,1,28,General,Tops,Knits
1054,40,3,0,0,General,Bottoms,Pants
921,54,3,0,0,General,Tops,Sweaters
253,32,5,1,2,Initmates,Intimate,Swim
1099,57,4,1,1,General Petite,Dresses,Dresses
253,42,2,0,0,Initmates,Intimate,Swim
1024,63,4,1,0,General,Bottoms,Jeans
1102,29,3,1,0,General,Dresses,Dresses
1125,49,2,0,4,General Petite,Jackets,Outerwear
1024,55,5,1,0,General,Bottoms,Jeans
867,65,5,1,10,General,Tops,Knits
1099,65,3,0,6,General Petite,Dresses,Dresses
1168,26,5,1,0,Initmates,Intimate,Swim
867,68,5,1,0,General,Tops,Knits
1094,26,5,1,0,General,Dresses,Dresses
1094,25,5,1,18,General,Dresses,Dresses
873,64,5,1,0,General,Tops,Knits
1094,51,1,0,1,General,Dresses,Dresses
1094,29,5,1,0,General,Dresses,Dresses
1094,33,5,1,1,General,Dresses,Dresses
1094,28,5,1,5,General,Dresses,Dresses
927,38,5,1,16,General Petite,Tops,Sweaters
927,29,3,0,1,General Petite,Tops,Sweaters
927,37,2,0,0,General Petite,Tops,Sweaters
909,34,2,0,1,General Petite,Tops,Fine gauge
927,30,5,1,0,General Petite,Tops,Sweaters
1094,29,5,1,0,General,Dresses,Dresses
909,40,4,1,0,General Petite,Tops,Fine gauge
1079,43,4,1,0,General,Dresses,Dresses
909,68,5,1,0,General Petite,Tops,Fine gauge
927,54,4,1,1,General Petite,Tops,Sweaters
1094,44,5,1,0,General,Dresses,Dresses
927,23,5,1,0,General Petite,Tops,Sweaters
927,30,4,1,1,General Petite,Tops,Sweaters
1094,34,4,1,0,General,Dresses,Dresses
927,28,2,0,0,General Petite,Tops,Sweaters
927,63,5,1,1,General Petite,Tops,Sweaters
909,29,2,0,0,General,Tops,Fine gauge
868,44,3,1,0,General,Tops,Knits
1094,36,5,1,0,General,Dresses,Dresses
611,29,4,1,3,General Petite,Bottoms,Pants
1092,33,4,1,0,General Petite,Dresses,Dresses
1053,42,5,1,4,General Petite,Bottoms,Pants
1092,42,4,1,1,General Petite,Dresses,Dresses
1053,26,5,1,0,General Petite,Bottoms,Pants
611,29,5,1,0,General Petite,Bottoms,Pants
942,63,2,0,2,General Petite,Tops,Sweaters
927,38,3,0,1,General Petite,Tops,Sweaters
1053,27,5,1,1,General Petite,Bottoms,Pants
1094,34,4,1,0,General Petite,Dresses,Dresses
909,33,5,1,1,General,Tops,Fine gauge
909,44,5,1,0,General,Tops,Fine gauge
927,31,2,0,1,General Petite,Tops,Sweaters
1053,68,5,1,1,General Petite,Bottoms,Pants
927,38,4,1,5,General Petite,Tops,Sweaters
1094,58,4,1,0,General Petite,Dresses,Dresses
1094,51,2,0,2,General Petite,Dresses,Dresses
1053,42,3,1,0,General Petite,Bottoms,Pants
1094,26,2,0,20,General Petite,Dresses,Dresses
909,26,5,1,0,General,Tops,Fine gauge
927,28,5,1,0,General Petite,Tops,Sweaters
927,39,4,1,0,General Petite,Tops,Sweaters
909,25,5,1,3,General,Tops,Fine gauge
1053,29,3,0,0,General Petite,Bottoms,Pants
611,69,4,1,0,General Petite,Bottoms,Pants
1094,47,3,0,3,General Petite,Dresses,Dresses
909,30,5,1,0,General,Tops,Fine gauge
611,51,5,1,4,General Petite,Bottoms,Pants
1003,69,4,1,3,General,Bottoms,Skirts
873,36,5,1,0,General,Tops,Knits
927,38,2,0,1,General Petite,Tops,Sweaters
1094,58,5,1,3,General Petite,Dresses,Dresses
927,49,4,1,9,General Petite,Tops,Sweaters
611,48,5,1,1,General Petite,Bottoms,Pants
1094,35,5,1,0,General Petite,Dresses,Dresses
909,36,4,1,0,General,Tops,Fine gauge
611,31,5,1,0,General Petite,Bottoms,Pants
909,45,5,1,0,General,Tops,Fine gauge
1094,32,5,1,0,General Petite,Dresses,Dresses
927,39,5,1,0,General Petite,Tops,Sweaters
1094,57,5,1,7,General Petite,Dresses,Dresses
927,36,2,0,1,General Petite,Tops,Sweaters
1094,40,2,0,0,General Petite,Dresses,Dresses
1094,30,5,1,0,General Petite,Dresses,Dresses
868,41,4,1,1,General,Tops,Knits
1094,57,3,1,0,General Petite,Dresses,Dresses
927,27,3,0,0,General Petite,Tops,Sweaters
611,39,5,1,0,General Petite,Bottoms,Pants
868,26,3,1,3,General,Tops,Knits
927,27,4,1,0,General Petite,Tops,Sweaters
611,38,5,1,0,General Petite,Bottoms,Pants
611,57,5,1,0,General Petite,Bottoms,Pants
